400	0,223005255392115	11,8403464344798
395	0,222876997043739	11,8401027612288
390	0,222510501905504	11,8396208511878
385	0,222548254698316	11,8395431890779
380	0,222736167576141	11,839615687053
375	0,222667971428436	11,8394320760026
370	0,222572694165086	11,8392213838366
365	0,221714009113882	11,8382472838827
360	0,221009930100184	11,8374277899663
355	0,220273205309402	11,8365756502728
350	0,220177010196428	11,8363640402571
345	0,221285233675664	11,8373568488336
340	0,220999001038658	11,8369552012939
335	0,219789816815872	11,8356306021684
330	0,218568118988282	11,8342934894381
325	0,218570794850956	11,8341807503981
320	0,219294377230106	11,8347889178746
315	0,219496083704287	11,834875209446
310	0,219204527201162	11,8344682380402
305	0,218559629122206	11,8337079250585
300	0,218881720437711	11,8339146014713
295	0,217971814250093	11,832889280381
290	0,217254656211281	11,8320567074395
285	0,216963570814572	11,8316502071401
280	0,215820760010999	11,8303919814338
275	0,213975407866013	11,8284312143861
270	0,2137692875485	11,8281096791659
265	0,213977054616374	11,8282020313311
260	0,214570238518013	11,82867980033
255	0,215743134632465	11,8297372815418
250	0,215380683703131	11,8292594157097
245	0,215413029281631	11,8291763463855
240	0,213363494471166	11,8270113966723
235	0,213538189810388	11,8270706771089
230	0,213643236850473	11,8270603092462
225	0,214978299909257	11,8282799574023
220	0,215283874350465	11,8284701169408
215	0,21522032054726	11,8282911482349
210	0,215363747557632	11,8283191603426
205	0,213237945498731	11,826077943381
200	0,212684201498957	11,8254087844785
195	0,213402890431315	11,8260120585082
190	0,214258692320881	11,826752445495
185	0,213626212496306	11,8260045507677
180	0,213499211205201	11,8257621345739
175	0,214142792010167	11,8262903004762
170	0,21403017768608	11,8260622712494
165	0,212468339859864	11,8243850185205
160	0,212448692087143	11,8242499558451
155	0,212197515822975	11,8238833646782
150	0,21283449147883	11,8244049254313
145	0,21293468595241	11,8243897050022
140	0,211779864107706	11,8231194682548
135	0,211336292147084	11,8225604813915
130	0,211164618414715	11,8222733927564
125	0,21069745809729	11,8216908175363
120	0,210724164544601	11,8216021090809
115	0,210721374127651	11,8214839037612
110	0,210494160699815	11,8211412754307
105	0,210392270114834	11,820923969943
100	0,210619215942078	11,8210355008675
95	0,210809378648561	11,8211102486713
90	0,21019652905305	11,8203819841731
85	0,209685111028952	11,8197551512463
80	0,209725440838055	11,8196800661527
75	0,207907412456358	11,8177466228683
70	0,205707142899998	11,8154309384092
65	0,203232043083737	11,8128404236903
